x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-47.44000E-06,-439.69839807E-03,+25.12566741E-03,+4.99999999996E+00,+4.94974866509E+00
-47.42000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-47.40000E-06,-439.69839807E-03,+25.12566745E-03,+4.79899497334E+00,+4.94974866509E+00
-47.38000E-06,-238.69337142E-03,-376.88438590E-03,+4.79899497330E+00,+5.15075369175E+00
-47.36000E-06,-238.69337142E-03,-175.87935920E-03,+4.79899497330E+00,+4.94974866509E+00
-47.34000E-06,-238.69337146E-03,-175.87935925E-03,+4.79899497334E+00,+4.94974866509E+00
-47.32000E-06,-439.69839807E-03,-175.87935925E-03,+4.79899497335E+00,+4.94974866509E+00
-47.30000E-06,-238.69337146E-03,-175.87935925E-03,+4.99999999996E+00,+4.94974866509E+00
-47.28000E-06,-238.69337142E-03,-175.87935920E-03,+5.00000000000E+00,+5.15075369175E+00
-47.26000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497335E+00,+4.94974866509E+00
-47.24000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,+4.94974866509E+00
-47.22000E-06,-238.69337137E-03,-175.87935925E-03,+5.00000000000E+00,+5.15075369175E+00
-47.20000E-06,-37.68834476E-03,-175.87935925E-03,+4.79899497330E+00,+4.94974866509E+00
-47.18000E-06,-238.69337142E-03,+25.12566745E-03,+4.99999999995E+00,+4.94974866514E+00
-47.16000E-06,-238.69337142E-03,-376.88438590E-03,+4.99999999995E+00,+4.94974866509E+00
-47.14000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497335E+00,+4.94974866509E+00
-47.12000E-06,-238.69337142E-03,-175.87935929E-03,+4.79899497330E+00,+4.94974866509E+00
-47.10000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497335E+00,+4.94974866509E+00
-47.08000E-06,-238.69337142E-03,-376.88438594E-03,+4.99999999995E+00,+4.94974866509E+00
-47.06000E-06,-238.69337146E-03,-175.87935925E-03,+4.79899497335E+00,+4.74874363844E+00
-47.04000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-47.02000E-06,-439.69839811E-03,-175.87935929E-03,+4.79899497330E+00,+4.94974866509E+00
-47.00000E-06,-238.69337142E-03,-376.88438594E-03,+4.99999999995E+00,+4.94974866509E+00
-46.98000E-06,-37.68834477E-03,-175.87935925E-03,+4.79899497335E+00,+5.15075369174E+00
-46.96000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497335E+00,+5.15075369179E+00
-46.94000E-06,-439.69839811E-03,-376.88438589E-03,+5.00000000000E+00,+4.94974866509E+00
-46.92000E-06,-238.69337142E-03,+25.12566740E-03,+4.79899497335E+00,+4.94974866509E+00
-46.90000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,+4.74874363845E+00
-46.88000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,+4.94974866514E+00
-46.86000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+5.15075369174E+00
-46.84000E-06,-238.69337142E-03,-175.87935919E-03,+4.99999999995E+00,+4.74874363845E+00
-46.82000E-06,-439.69839806E-03,-175.87935919E-03,+5.00000000000E+00,+4.94974866509E+00
-46.80000E-06,-238.69337147E-03,-175.87935925E-03,+4.79899497330E+00,+4.94974866509E+00
-46.78000E-06,-238.69337142E-03,-376.88438589E-03,+4.79899497330E+00,+4.94974866515E+00
-46.76000E-06,-238.69337142E-03,-376.88438594E-03,+4.79899497330E+00,+4.94974866509E+00
-46.74000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497335E+00,+4.94974866509E+00
-46.72000E-06,-238.69337142E-03,-175.87935930E-03,+5.00000000000E+00,+4.94974866509E+00
-46.70000E-06,-439.69839806E-03,-376.88438594E-03,+4.79899497335E+00,+4.94974866509E+00
-46.68000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999995E+00,+5.15075369169E+00
-46.66000E-06,-37.68834477E-03,-175.87935925E-03,+4.99999999995E+00,+4.94974866509E+00
-46.64000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-46.62000E-06,-238.69337142E-03,+25.12566745E-03,+5.20100502664E+00,+4.94974866509E+00
-46.60000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-46.58000E-06,-238.69337142E-03,-376.88438594E-03,+5.20100502664E+00,+4.94974866509E+00
-46.56000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,+4.74874363845E+00
-46.54000E-06,-439.69839806E-03,-175.87935919E-03,+4.79899497336E+00,+4.94974866509E+00
-46.52000E-06,-439.69839806E-03,-175.87935930E-03,+4.79899497336E+00,+4.94974866509E+00
-46.50000E-06,-439.69839806E-03,-175.87935925E-03,+4.79899497330E+00,+4.94974866509E+00
-46.48000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-46.46000E-06,-238.69337147E-03,-175.87935925E-03,+4.79899497330E+00,+4.94974866509E+00
-46.44000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-46.42000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,+4.94974866504E+00
-46.40000E-06,-238.69337142E-03,+25.12566740E-03,+4.99999999994E+00,+4.94974866509E+00
-46.38000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-46.36000E-06,-238.69337147E-03,-175.87935925E-03,+4.99999999994E+00,+4.94974866515E+00
-46.34000E-06,-238.69337142E-03,-376.88438588E-03,+5.00000000000E+00,+4.94974866504E+00
-46.32000E-06,-439.69839811E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866504E+00
-46.30000E-06,-439.69839805E-03,-175.87935930E-03,+5.00000000000E+00,+4.94974866509E+00
-46.28000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-46.26000E-06,-238.69337142E-03,-175.87935931E-03,+4.99999999994E+00,+4.94974866509E+00
-46.24000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999994E+00,+4.94974866509E+00
-46.22000E-06,-238.69337148E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866516E+00
-46.20000E-06,-439.69839805E-03,-175.87935931E-03,+5.00000000000E+00,+4.94974866509E+00
-46.18000E-06,-238.69337148E-03,-175.87935925E-03,+5.00000000006E+00,+4.94974866509E+00
-46.16000E-06,-238.69337135E-03,-175.87935925E-03,+4.79899497336E+00,+4.94974866503E+00
-46.14000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-46.12000E-06,-439.69839811E-03,-175.87935918E-03,+5.00000000000E+00,+4.94974866516E+00
-46.10000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999994E+00,+4.94974866509E+00
-46.08000E-06,-439.69839805E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866516E+00
-46.06000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497336E+00,+4.94974866509E+00
-46.04000E-06,-238.69337148E-03,+25.12566739E-03,+4.79899497337E+00,+4.94974866509E+00
-46.02000E-06,-439.69839805E-03,-376.88438588E-03,+5.00000000000E+00,+4.94974866509E+00
-46.00000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497337E+00,+4.94974866509E+00
-45.98000E-06,-439.69839811E-03,-376.88438588E-03,+5.00000000000E+00,+4.94974866509E+00
-45.96000E-06,-439.69839805E-03,-175.87935925E-03,+4.79899497330E+00,+4.94974866509E+00
-45.94000E-06,-439.69839798E-03,-175.87935925E-03,+4.99999999993E+00,+4.94974866509E+00
-45.92000E-06,-238.69337142E-03,-175.87935931E-03,+5.00000000000E+00,+4.94974866516E+00
-45.90000E-06,-238.69337148E-03,-376.88438594E-03,+5.00000000000E+00,+5.15075369173E+00
-45.88000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497337E+00,+5.15075369179E+00
-45.86000E-06,-439.69839811E-03,-175.87935925E-03,+4.79899497330E+00,+4.74874363846E+00
-45.84000E-06,-238.69337142E-03,-175.87935931E-03,+4.79899497337E+00,+4.94974866509E+00
-45.82000E-06,-439.69839811E-03,-175.87935925E-03,+4.99999999993E+00,+5.15075369173E+00
-45.80000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497337E+00,+4.94974866509E+00
-45.78000E-06,-439.69839805E-03,-175.87935925E-03,+4.79899497337E+00,+4.94974866503E+00
-45.76000E-06,-439.69839811E-03,-175.87935925E-03,+4.79899497337E+00,+4.94974866509E+00
-45.74000E-06,-238.69337142E-03,+25.12566745E-03,+4.79899497330E+00,+4.94974866509E+00
-45.72000E-06,-439.69839804E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-45.70000E-06,-238.69337142E-03,-175.87935918E-03,+4.79899497337E+00,+4.94974866503E+00
-45.68000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497337E+00,+4.94974866509E+00
-45.66000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,+4.94974866509E+00
-45.64000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,+4.94974866509E+00
-45.62000E-06,-439.69839804E-03,+25.12566738E-03,+5.00000000000E+00,+4.94974866502E+00
-45.60000E-06,-238.69337142E-03,-376.88438587E-03,+4.99999999993E+00,+4.94974866509E+00
-45.58000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,+4.74874363840E+00
-45.56000E-06,-238.69337142E-03,+25.12566738E-03,+4.79899497337E+00,+4.94974866509E+00
-45.54000E-06,-238.69337134E-03,-175.87935925E-03,+4.79899497330E+00,+5.15075369172E+00
-45.52000E-06,-37.68834479E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-45.50000E-06,-238.69337149E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866502E+00
-45.48000E-06,-238.69337134E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-45.46000E-06,-37.68834479E-03,-175.87935917E-03,+4.79899497337E+00,+4.94974866509E+00
-45.44000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866517E+00
-45.42000E-06,-439.69839811E-03,-175.87935925E-03,+4.79899497330E+00,+4.94974866509E+00
-45.40000E-06,-439.69839811E-03,-175.87935917E-03,+4.79899497338E+00,+4.94974866509E+00
-45.38000E-06,-238.69337142E-03,-175.87935917E-03,+4.99999999993E+00,+4.74874363847E+00
-45.36000E-06,-238.69337149E-03,-175.87935925E-03,+4.79899497338E+00,+4.94974866502E+00
-45.34000E-06,-439.69839804E-03,-376.88438587E-03,+4.79899497330E+00,+4.94974866509E+00
-45.32000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+5.15075369172E+00
-45.30000E-06,-238.69337142E-03,-175.87935917E-03,+4.79899497338E+00,+4.94974866509E+00
-45.28000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-45.26000E-06,-439.69839811E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-45.24000E-06,-439.69839804E-03,-175.87935932E-03,+4.79899497338E+00,+4.74874363847E+00
-45.22000E-06,-238.69337149E-03,+25.12566738E-03,+5.00000000000E+00,+4.94974866502E+00
-45.20000E-06,-439.69839811E-03,-175.87935925E-03,+5.00000000000E+00,+4.94974866509E+00
-45.18000E-06,-439.69839804E-03,-175.87935925E-03,+4.99999999992E+00,+4.94974866509E+00
-45.16000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497338E+00,+4.94974866517E+00
-45.14000E-06,-238.69337157E-03,+4.84924630844E+00,+5.00000000000E+00,+4.74874363847E+00
-45.12000E-06,-238.69337142E-03,+5.05025133491E+00,+5.80402010679E+00,+5.75376877197E+00
-45.10000E-06,-238.69337142E-03,+5.65326641500E+00,+5.20100502662E+00,+4.74874363832E+00
-45.08000E-06,-439.69839803E-03,+4.24623122811E+00,+5.20100502670E+00,+5.35175871841E+00
-45.06000E-06,-238.69337142E-03,+5.65326641500E+00,+5.20100502678E+00,+5.15075369179E+00
-45.04000E-06,-439.69839811E-03,+4.84924630821E+00,+5.40201005340E+00,+5.35175871849E+00
-45.02000E-06,-439.69839803E-03,+5.05025133491E+00,+5.00000000008E+00,+4.94974866509E+00
-45.00000E-06,-238.69337133E-03,+5.05025133499E+00,+5.40201005340E+00,+4.94974866517E+00
-44.98000E-06,-238.69337142E-03,+4.64824128159E+00,+5.40201005340E+00,+5.35175871841E+00
-44.96000E-06,-238.69337142E-03,+5.05025133491E+00,+5.00000000000E+00,+4.74874363840E+00
-44.94000E-06,-238.69337142E-03,+4.84924630829E+00,+5.40201005340E+00,+5.15075369187E+00
-44.92000E-06,-439.69839803E-03,+5.45226138822E+00,+5.20100502678E+00,+4.94974866509E+00
-44.90000E-06,-439.69839811E-03,+4.84924630821E+00,+5.20100502670E+00,+4.94974866509E+00
-44.88000E-06,-439.69839811E-03,+5.25125636144E+00,+5.00000000008E+00,+4.94974866518E+00
-44.86000E-06,-238.69337142E-03,+5.05025133491E+00,+5.40201005340E+00,+5.15075369179E+00
-44.84000E-06,-439.69839803E-03,+4.84924630821E+00,+5.00000000008E+00,+4.94974866509E+00
-44.82000E-06,-238.69337142E-03,+5.05025133491E+00,+5.20100502661E+00,+4.94974866509E+00
-44.80000E-06,-439.69839811E-03,+4.84924630821E+00,+5.20100502670E+00,+5.15075369179E+00
-44.78000E-06,-238.69337142E-03,+5.05025133491E+00,+5.00000000008E+00,+5.15075369171E+00
-44.76000E-06,-439.69839803E-03,+4.84924630821E+00,+5.00000000008E+00,+4.94974866518E+00
-44.74000E-06,-238.69337142E-03,+5.05025133491E+00,+5.20100502670E+00,+5.15075369179E+00
-44.72000E-06,-238.69337142E-03,+4.84924630829E+00,+5.20100502670E+00,+5.15075369179E+00
-44.70000E-06,-37.68834480E-03,+5.05025133482E+00,+5.00000000008E+00,+5.15075369171E+00
-44.68000E-06,-238.69337142E-03,+5.05025133482E+00,+5.20100502670E+00,+4.94974866518E+00
-44.66000E-06,-238.69337133E-03,+5.05025133491E+00,+5.20100502670E+00,+5.15075369171E+00
-44.64000E-06,-439.69839803E-03,+4.84924630821E+00,+5.00000000000E+00,+4.94974866509E+00
-44.62000E-06,-238.69337150E-03,+4.84924630821E+00,+5.20100502670E+00,+4.94974866509E+00
-44.60000E-06,-238.69337142E-03,+4.84924630821E+00,+5.20100502670E+00,+4.94974866518E+00
-44.58000E-06,-238.69337142E-03,+5.05025133482E+00,+5.00000000000E+00,+4.94974866509E+00
-44.56000E-06,-439.69839803E-03,+4.84924630821E+00,+5.00000000000E+00,+5.15075369179E+00
