x-axis,1,2,3,4
second,Volt,Volt,Volt,Volt
-48.70000E-06,-439.69839811E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-48.68000E-06,-238.69337142E-03,-175.87935927E-03,-226.13069413E-03,+5.15075369179E+00
-48.66000E-06,-439.69839811E-03,-175.87935927E-03,-226.13069413E-03,+4.74874363842E+00
-48.64000E-06,-439.69839811E-03,-175.87935927E-03,-25.12566747E-03,+5.15075369177E+00
-48.62000E-06,-238.69337142E-03,-376.88438594E-03,-25.12566745E-03,+4.94974866509E+00
-48.60000E-06,-238.69337142E-03,-175.87935922E-03,-226.13069413E-03,+4.94974866512E+00
-48.58000E-06,-238.69337144E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-48.56000E-06,-238.69337144E-03,-376.88438594E-03,-226.13069415E-03,+5.15075369177E+00
-48.54000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566748E-03,+4.94974866509E+00
-48.52000E-06,-439.69839809E-03,-376.88438592E-03,-25.12566745E-03,+4.94974866512E+00
-48.50000E-06,-439.69839811E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866512E+00
-48.48000E-06,-238.69337144E-03,-175.87935922E-03,-25.12566745E-03,+4.94974866509E+00
-48.46000E-06,-238.69337142E-03,-376.88438592E-03,-226.13069415E-03,+4.94974866509E+00
-48.44000E-06,-37.68834474E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866509E+00
-48.42000E-06,-238.69337142E-03,-175.87935922E-03,-226.13069413E-03,+4.94974866512E+00
-48.40000E-06,-238.69337142E-03,-175.87935927E-03,+175.87935919E-03,+4.94974866509E+00
-48.38000E-06,-439.69839811E-03,-376.88438594E-03,-25.12566745E-03,+4.94974866509E+00
-48.36000E-06,-439.69839809E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866509E+00
-48.34000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069412E-03,+4.94974866509E+00
-48.32000E-06,-238.69337142E-03,-175.87935927E-03,-25.12566748E-03,+4.74874363842E+00
-48.30000E-06,-439.69839811E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-48.28000E-06,-238.69337144E-03,-175.87935925E-03,-25.12566748E-03,+4.94974866509E+00
-48.26000E-06,-238.69337144E-03,+25.12566743E-03,-25.12566745E-03,+4.94974866509E+00
-48.24000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566748E-03,+4.94974866509E+00
-48.22000E-06,-37.68834475E-03,-175.87935922E-03,-25.12566745E-03,+4.94974866509E+00
-48.20000E-06,-238.69337139E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866509E+00
-48.18000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566748E-03,+4.74874363843E+00
-48.16000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566748E-03,+4.94974866509E+00
-48.14000E-06,-238.69337142E-03,-175.87935922E-03,-226.13069412E-03,+4.94974866509E+00
-48.12000E-06,-439.69839811E-03,-376.88438591E-03,-226.13069415E-03,+4.94974866509E+00
-48.10000E-06,-238.69337142E-03,-376.88438594E-03,-226.13069412E-03,+4.94974866509E+00
-48.08000E-06,-37.68834475E-03,-175.87935925E-03,-25.12566748E-03,+4.94974866509E+00
-48.06000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566748E-03,+4.94974866509E+00
-48.04000E-06,-238.69337145E-03,-175.87935925E-03,-25.12566748E-03,+5.15075369176E+00
-48.02000E-06,-37.68834478E-03,-175.87935925E-03,-25.12566748E-03,+4.74874363843E+00
-48.00000E-06,-238.69337142E-03,-376.88438591E-03,-226.13069415E-03,+4.94974866513E+00
-47.98000E-06,-439.69839811E-03,-376.88438594E-03,-25.12566748E-03,+4.94974866506E+00
-47.96000E-06,-238.69337142E-03,-175.87935928E-03,-25.12566745E-03,+5.15075369176E+00
-47.94000E-06,-238.69337145E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866509E+00
-47.92000E-06,-238.69337142E-03,-175.87935928E-03,-25.12566745E-03,+5.15075369173E+00
-47.90000E-06,-439.69839811E-03,-376.88438594E-03,-226.13069412E-03,+4.94974866509E+00
-47.88000E-06,-439.69839811E-03,-376.88438594E-03,-25.12566749E-03,+5.15075369176E+00
-47.86000E-06,-37.68834479E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-47.84000E-06,-238.69337145E-03,-175.87935928E-03,-25.12566745E-03,+5.15075369176E+00
-47.82000E-06,-238.69337142E-03,-376.88438594E-03,-25.12566749E-03,+4.94974866509E+00
-47.80000E-06,-238.69337142E-03,+25.12566745E-03,+175.87935921E-03,+5.15075369179E+00
-47.78000E-06,-238.69337145E-03,-175.87935925E-03,-25.12566749E-03,+4.94974866509E+00
-47.76000E-06,-238.69337142E-03,-175.87935928E-03,-226.13069412E-03,+4.94974866509E+00
-47.74000E-06,-439.69839811E-03,+25.12566742E-03,-25.12566745E-03,+4.74874363843E+00
-47.72000E-06,-439.69839811E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866509E+00
-47.70000E-06,-238.69337142E-03,-175.87935928E-03,-25.12566745E-03,+4.94974866509E+00
-47.68000E-06,-238.69337142E-03,-175.87935921E-03,-25.12566745E-03,+4.94974866509E+00
-47.66000E-06,-238.69337142E-03,-175.87935928E-03,-226.13069411E-03,+4.94974866509E+00
-47.64000E-06,-238.69337145E-03,-376.88438594E-03,-25.12566749E-03,+5.15075369172E+00
-47.62000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566749E-03,+4.94974866513E+00
-47.60000E-06,-238.69337142E-03,-376.88438594E-03,-226.13069415E-03,+4.94974866509E+00
-47.58000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069411E-03,+4.94974866506E+00
-47.56000E-06,-238.69337142E-03,-376.88438594E-03,-226.13069415E-03,+4.94974866509E+00
-47.54000E-06,-37.68834480E-03,-175.87935928E-03,-25.12566745E-03,+4.74874363844E+00
-47.52000E-06,-238.69337145E-03,-376.88438594E-03,-25.12566745E-03,+4.94974866513E+00
-47.50000E-06,-238.69337146E-03,-376.88438598E-03,-25.12566749E-03,+4.94974866509E+00
-47.48000E-06,-439.69839811E-03,-376.88438590E-03,-226.13069411E-03,+4.94974866509E+00
-47.46000E-06,-439.69839807E-03,+25.12566745E-03,-226.13069411E-03,+4.94974866509E+00
-47.44000E-06,-238.69337142E-03,-376.88438590E-03,-226.13069415E-03,+4.94974866509E+00
-47.42000E-06,-238.69337146E-03,-376.88438594E-03,-226.13069415E-03,+4.94974866509E+00
-47.40000E-06,-439.69839807E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-47.38000E-06,-238.69337146E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866509E+00
-47.36000E-06,-37.68834476E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866514E+00
-47.34000E-06,-37.68834476E-03,-376.88438590E-03,-25.12566745E-03,+4.74874363844E+00
-47.32000E-06,-238.69337142E-03,-175.87935929E-03,-25.12566750E-03,+4.94974866514E+00
-47.30000E-06,-238.69337142E-03,-175.87935929E-03,-226.13069411E-03,+4.74874363848E+00
-47.28000E-06,-238.69337142E-03,-376.88438590E-03,-25.12566745E-03,+4.94974866509E+00
-47.26000E-06,-238.69337142E-03,-376.88438590E-03,-226.13069411E-03,+4.94974866509E+00
-47.24000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866509E+00
-47.22000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866509E+00
-47.20000E-06,-238.69337142E-03,-376.88438594E-03,-25.12566745E-03,+4.94974866509E+00
-47.18000E-06,-37.68834476E-03,-175.87935925E-03,-25.12566750E-03,+4.94974866509E+00
-47.16000E-06,-439.69839811E-03,-376.88438590E-03,-25.12566750E-03,+4.94974866509E+00
-47.14000E-06,-439.69839811E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866509E+00
-47.12000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566750E-03,+4.74874363840E+00
-47.10000E-06,-238.69337137E-03,-175.87935925E-03,-25.12566750E-03,+4.94974866509E+00
-47.08000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866509E+00
-47.06000E-06,-238.69337142E-03,+25.12566741E-03,-226.13069415E-03,+4.94974866505E+00
-47.04000E-06,-439.69839807E-03,-376.88438590E-03,-226.13069410E-03,+4.94974866509E+00
-47.02000E-06,-238.69337146E-03,-175.87935925E-03,-25.12566750E-03,+4.94974866509E+00
-47.00000E-06,-439.69839811E-03,-175.87935925E-03,-25.12566750E-03,+4.94974866509E+00
-46.98000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866505E+00
-46.96000E-06,-439.69839806E-03,-175.87935925E-03,-226.13069410E-03,+4.94974866509E+00
-46.94000E-06,-238.69337142E-03,-175.87935929E-03,-226.13069410E-03,+4.94974866514E+00
-46.92000E-06,-439.69839811E-03,-376.88438589E-03,-25.12566745E-03,+4.94974866509E+00
-46.90000E-06,-238.69337146E-03,-175.87935925E-03,-25.12566740E-03,+4.94974866509E+00
-46.88000E-06,-238.69337146E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-46.86000E-06,-439.69839811E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-46.84000E-06,-238.69337142E-03,-376.88438589E-03,-25.12566750E-03,+4.94974866504E+00
-46.82000E-06,-439.69839811E-03,-175.87935930E-03,-25.12566750E-03,+4.94974866509E+00
-46.80000E-06,-37.68834477E-03,-175.87935925E-03,-25.12566750E-03,+4.94974866509E+00
-46.78000E-06,-238.69337147E-03,-175.87935930E-03,-25.12566750E-03,+4.94974866509E+00
-46.76000E-06,-238.69337147E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-46.74000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-46.72000E-06,-238.69337147E-03,-376.88438594E-03,-25.12566751E-03,+4.94974866509E+00
-46.70000E-06,-238.69337147E-03,-175.87935919E-03,-226.13069415E-03,+5.15075369174E+00
-46.68000E-06,-439.69839811E-03,+25.12566745E-03,-25.12566751E-03,+4.94974866509E+00
-46.66000E-06,-238.69337142E-03,+25.12566740E-03,-226.13069415E-03,+4.94974866509E+00
-46.64000E-06,-439.69839806E-03,-376.88438589E-03,-226.13069410E-03,+4.94974866509E+00
-46.62000E-06,-238.69337147E-03,-175.87935930E-03,-226.13069410E-03,+4.94974866509E+00
-46.60000E-06,-238.69337142E-03,-376.88438594E-03,-25.12566745E-03,+4.94974866509E+00
-46.58000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-46.56000E-06,-238.69337142E-03,+25.12566740E-03,-226.13069410E-03,+4.94974866509E+00
-46.54000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069410E-03,+4.94974866509E+00
-46.52000E-06,-238.69337147E-03,-175.87935925E-03,-226.13069421E-03,+4.94974866509E+00
-46.50000E-06,-238.69337147E-03,-175.87935919E-03,-226.13069409E-03,+4.74874363845E+00
-46.48000E-06,-439.69839806E-03,-376.88438594E-03,-25.12566745E-03,+4.94974866515E+00
-46.46000E-06,-238.69337142E-03,-175.87935930E-03,-25.12566745E-03,+4.94974866509E+00
-46.44000E-06,-439.69839811E-03,-175.87935930E-03,-25.12566751E-03,+4.94974866509E+00
-46.42000E-06,-439.69839811E-03,-376.88438594E-03,-25.12566751E-03,+4.94974866515E+00
-46.40000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069409E-03,+4.94974866509E+00
-46.38000E-06,-238.69337147E-03,-175.87935930E-03,-226.13069415E-03,+4.94974866509E+00
-46.36000E-06,-439.69839805E-03,+25.12566739E-03,-226.13069409E-03,+4.94974866509E+00
-46.34000E-06,-238.69337142E-03,-376.88438594E-03,-25.12566745E-03,+4.94974866509E+00
-46.32000E-06,-238.69337142E-03,+25.12566739E-03,-25.12566751E-03,+4.94974866509E+00
-46.30000E-06,-238.69337147E-03,-376.88438588E-03,-25.12566745E-03,+4.74874363846E+00
-46.28000E-06,-439.69839811E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-46.26000E-06,-439.69839811E-03,-175.87935925E-03,-226.13069415E-03,+4.94974866515E+00
-46.24000E-06,-439.69839805E-03,-175.87935931E-03,-226.13069415E-03,+4.94974866509E+00
-46.22000E-06,-238.69337148E-03,-175.87935931E-03,-226.13069409E-03,+4.94974866509E+00
-46.20000E-06,-439.69839805E-03,-376.88438588E-03,-226.13069409E-03,+4.94974866509E+00
-46.18000E-06,-238.69337154E-03,-175.87935918E-03,-226.13069415E-03,+4.94974866509E+00
-46.16000E-06,-640.70342475E-03,-376.88438588E-03,-25.12566751E-03,+4.94974866509E+00
-46.14000E-06,-238.69337142E-03,-175.87935918E-03,-226.13069409E-03,+4.74874363846E+00
-46.12000E-06,-238.69337148E-03,-175.87935925E-03,-25.12566751E-03,+4.94974866509E+00
-46.10000E-06,-238.69337148E-03,-175.87935925E-03,-25.12566751E-03,+4.94974866509E+00
-46.08000E-06,-439.69839811E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-46.06000E-06,-238.69337148E-03,-175.87935925E-03,-226.13069409E-03,+4.94974866503E+00
-46.04000E-06,-238.69337148E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-46.02000E-06,-238.69337148E-03,-175.87935931E-03,-25.12566745E-03,+4.94974866509E+00
-46.00000E-06,-238.69337142E-03,+25.12566739E-03,-25.12566752E-03,+4.94974866509E+00
-45.98000E-06,-238.69337148E-03,-175.87935925E-03,+175.87935918E-03,+4.94974866509E+00
-45.96000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566752E-03,+5.15075369173E+00
-45.94000E-06,-238.69337155E-03,-175.87935931E-03,-25.12566745E-03,+4.94974866509E+00
-45.92000E-06,-439.69839805E-03,-175.87935925E-03,-226.13069409E-03,+4.94974866509E+00
-45.90000E-06,-238.69337148E-03,+25.12566739E-03,-25.12566745E-03,+4.94974866509E+00
-45.88000E-06,-238.69337142E-03,+25.12566739E-03,-25.12566745E-03,+4.94974866516E+00
-45.86000E-06,-238.69337142E-03,+25.12566745E-03,-25.12566745E-03,+5.15075369179E+00
-45.84000E-06,-238.69337148E-03,-175.87935925E-03,-25.12566752E-03,+4.94974866509E+00
-45.82000E-06,-439.69839811E-03,-175.87935925E-03,-25.12566752E-03,+4.94974866509E+00
-45.80000E-06,-37.68834472E-03,-376.88438594E-03,-25.12566745E-03,+4.94974866509E+00
-45.78000E-06,-37.68834478E-03,-376.88438594E-03,-226.13069415E-03,+4.74874363846E+00
-45.76000E-06,-238.69337148E-03,-175.87935925E-03,-25.12566745E-03,+5.15075369172E+00
-45.74000E-06,-238.69337142E-03,-175.87935931E-03,-25.12566745E-03,+4.94974866509E+00
-45.72000E-06,-439.69839804E-03,-376.88438594E-03,-25.12566752E-03,+4.94974866503E+00
-45.70000E-06,-238.69337142E-03,-175.87935931E-03,-25.12566752E-03,+4.94974866509E+00
-45.68000E-06,-238.69337148E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-45.66000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566752E-03,+4.94974866509E+00
-45.64000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566752E-03,+4.94974866509E+00
-45.62000E-06,-37.68834479E-03,+25.12566738E-03,-25.12566745E-03,+4.94974866516E+00
-45.60000E-06,-439.69839804E-03,-175.87935932E-03,-226.13069408E-03,+4.94974866509E+00
-45.58000E-06,-439.69839811E-03,+25.12566738E-03,-226.13069415E-03,+4.94974866509E+00
-45.56000E-06,-238.69337149E-03,-376.88438587E-03,-226.13069415E-03,+4.94974866509E+00
-45.54000E-06,-238.69337149E-03,-175.87935925E-03,-25.12566752E-03,+4.74874363847E+00
-45.52000E-06,-238.69337142E-03,-175.87935932E-03,-25.12566745E-03,+5.15075369172E+00
-45.50000E-06,-238.69337149E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-45.48000E-06,-238.69337142E-03,-376.88438587E-03,-25.12566753E-03,+4.74874363847E+00
-45.46000E-06,-238.69337142E-03,-175.87935932E-03,-25.12566753E-03,+4.94974866509E+00
-45.44000E-06,-238.69337142E-03,-175.87935932E-03,-226.13069415E-03,+4.94974866509E+00
-45.42000E-06,-238.69337142E-03,-376.88438594E-03,-226.13069408E-03,+5.15075369172E+00
-45.40000E-06,-439.69839804E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866517E+00
-45.38000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069408E-03,+4.94974866509E+00
-45.36000E-06,-439.69839811E-03,-376.88438594E-03,-25.12566745E-03,+4.94974866509E+00
-45.34000E-06,-238.69337142E-03,-175.87935932E-03,-25.12566745E-03,+4.94974866517E+00
-45.32000E-06,-238.69337142E-03,+25.12566738E-03,-25.12566745E-03,+4.94974866509E+00
-45.30000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566738E-03,+4.94974866509E+00
-45.28000E-06,-439.69839804E-03,-175.87935917E-03,-25.12566753E-03,+5.15075369172E+00
-45.26000E-06,-439.69839811E-03,-175.87935932E-03,-25.12566745E-03,+4.94974866509E+00
-45.24000E-06,-238.69337142E-03,+25.12566738E-03,-25.12566745E-03,+4.94974866509E+00
-45.22000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-45.20000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566745E-03,+4.94974866509E+00
-45.18000E-06,-439.69839811E-03,+25.12566738E-03,-25.12566753E-03,+4.94974866509E+00
-45.16000E-06,-439.69839804E-03,+25.12566738E-03,-25.12566753E-03,+4.94974866509E+00
-45.14000E-06,-37.68834472E-03,+25.12566753E-03,+175.87935925E-03,-678.39208276E-03
-45.12000E-06,-238.69337149E-03,-577.88941264E-03,-628.14074755E-03,+326.63305112E-03
-45.10000E-06,-238.69337142E-03,+25.12566737E-03,+175.87935925E-03,-879.39710907E-03
-45.08000E-06,-37.68834480E-03,+25.12566737E-03,-25.12566753E-03,+728.64310443E-03
-45.06000E-06,-238.69337149E-03,-175.87935932E-03,-25.12566745E-03,-477.38705575E-03
-45.04000E-06,-238.69337149E-03,+25.12566737E-03,-427.13572077E-03,+125.62802426E-03
-45.02000E-06,-238.69337142E-03,-175.87935925E-03,+175.87935917E-03,-75.37700228E-03
-45.00000E-06,-238.69337142E-03,+25.12566737E-03,-25.12566753E-03,-276.38202906E-03
-44.98000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566753E-03,-75.37700228E-03
-44.96000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566745E-03,-75.37700244E-03
-44.94000E-06,-238.69337150E-03,-175.87935925E-03,-226.13069423E-03,+125.62802426E-03
-44.92000E-06,-238.69337142E-03,-175.87935933E-03,-226.13069415E-03,-276.38202906E-03
-44.90000E-06,-238.69337150E-03,-175.87935925E-03,-25.12566753E-03,-75.37700228E-03
-44.88000E-06,-238.69337150E-03,-175.87935933E-03,-226.13069407E-03,-276.38202889E-03
-44.86000E-06,-439.69839811E-03,-175.87935933E-03,-226.13069415E-03,-276.38202906E-03
-44.84000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566754E-03,-75.37700236E-03
-44.82000E-06,-439.69839803E-03,-175.87935925E-03,-25.12566737E-03,-75.37700236E-03
-44.80000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566754E-03,-75.37700236E-03
-44.78000E-06,-238.69337150E-03,-175.87935925E-03,-25.12566745E-03,-276.38202906E-03
-44.76000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069407E-03,-75.37700236E-03
-44.74000E-06,-439.69839811E-03,-175.87935925E-03,-25.12566745E-03,+125.62802426E-03
-44.72000E-06,-238.69337142E-03,-376.88438586E-03,-226.13069407E-03,-75.37700236E-03
-44.70000E-06,-238.69337142E-03,-376.88438577E-03,-226.13069415E-03,-276.38202906E-03
-44.68000E-06,-238.69337142E-03,+25.12566737E-03,-25.12566754E-03,-75.37700236E-03
-44.66000E-06,-238.69337142E-03,-376.88438586E-03,-25.12566754E-03,-75.37700236E-03
-44.64000E-06,-439.69839811E-03,-175.87935933E-03,-25.12566745E-03,-75.37700244E-03
-44.62000E-06,-238.69337150E-03,+25.12566745E-03,-25.12566745E-03,-276.38202897E-03
-44.60000E-06,-238.69337142E-03,-376.88438586E-03,-25.12566754E-03,-75.37700236E-03
-44.58000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069406E-03,-75.37700236E-03
-44.56000E-06,-238.69337150E-03,-376.88438586E-03,-25.12566745E-03,-276.38202897E-03
-44.54000E-06,-238.69337150E-03,-175.87935925E-03,-226.13069406E-03,-276.38202897E-03
-44.52000E-06,-238.69337142E-03,-175.87935933E-03,-25.12566754E-03,-75.37700236E-03
-44.50000E-06,-238.69337150E-03,-175.87935925E-03,-226.13069415E-03,-75.37700236E-03
-44.48000E-06,-238.69337142E-03,-376.88438585E-03,-25.12566745E-03,-276.38202897E-03
-44.46000E-06,-37.68834481E-03,+25.12566736E-03,-25.12566754E-03,-75.37700245E-03
