x-axis,1,2,3,4
-48.14000E-06,-238.69337142E-03,-175.87935922E-03,-226.13069412E-03,-75.37700236E-03
-48.12000E-06,-439.69839811E-03,-175.87935922E-03,-226.13069415E-03,-75.37700236E-03
-48.10000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566745E-03,-276.38202903E-03
-48.08000E-06,-238.69337142E-03,+25.12566742E-03,-25.12566748E-03,-276.38202903E-03
-48.06000E-06,-238.69337142E-03,-376.88438594E-03,-226.13069412E-03,-75.37700239E-03
-48.04000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566748E-03,-75.37700236E-03
-48.02000E-06,-439.69839808E-03,-376.88438588E-03,-226.13069415E-03,-75.37700233E-03
-48.00000E-06,-439.69839808E-03,-175.87935925E-03,-226.13069415E-03,-75.37700236E-03
-47.98000E-06,-238.69337142E-03,-376.88438591E-03,-25.12566745E-03,-75.37700236E-03
-47.96000E-06,-238.69337138E-03,-175.87935921E-03,-226.13069415E-03,-75.37700236E-03
-47.94000E-06,-238.69337142E-03,-175.87935925E-03,-25.12566749E-03,-75.37700236E-03
-47.92000E-06,-238.69337145E-03,-376.88438594E-03,-25.12566745E-03,+125.62802431E-03
-47.90000E-06,-238.69337142E-03,-175.87935925E-03,-226.13069415E-03,-75.37700236E-03
-47.88000E-06,-37.68834478E-03,-175.87935925E-03,-226.13069415E-03,-75.37700236E-03
-47.86000E-06,-238.69337142E-03,-175.87935928E-03,-25.12566745E-03,-75.37700236E-03
-47.84000E-06,-238.69337142E-03,+25.12566745E-03,-226.13069412E-03,-75.37700239E-03
-47.82000E-06,-238.69337142E-03,-175.87935928E-03,-25.12566745E-03,-75.37700236E-03
-47.80000E-06,-238.69337145E-03,-175.87935925E-03,-25.12566749E-03,-75.37700236E-03
-47.78000E-06,-238.69337142E-03,-376.88438591E-03,-25.12566742E-03,-75.37700236E-03
-47.76000E-06,-439.69839811E-03,-577.88941261E-03,+5.80402010683E+00,-678.39208242E-03
-47.74000E-06,-439.69839811E-03,+628.14074755E-03,+4.59798994664E+00,+929.64813113E-03
-47.72000E-06,-439.69839808E-03,-778.89443934E-03,+5.80402010676E+00,-678.39208242E-03
-47.70000E-06,-439.69839811E-03,-175.87935928E-03,+4.59798994664E+00,-75.37700236E-03
-47.68000E-06,-238.69337142E-03,-175.87935921E-03,+5.40201005340E+00,+125.62802434E-03
-47.66000E-06,-238.69337142E-03,-175.87935928E-03,+5.20100502670E+00,-75.37700236E-03
-47.64000E-06,-238.69337142E-03,-175.87935925E-03,+4.59798994664E+00,-276.38202902E-03
-47.62000E-06,-439.69839811E-03,-376.88438591E-03,+5.40201005340E+00,-75.37700240E-03
-47.60000E-06,-439.69839808E-03,+25.12566745E-03,+4.79899497330E+00,+125.62802434E-03
-47.58000E-06,-238.69337145E-03,-376.88438594E-03,+5.20100502670E+00,-276.38202906E-03
-47.56000E-06,-238.69337142E-03,+25.12566741E-03,+4.79899497334E+00,+125.62802434E-03
-47.54000E-06,-238.69337142E-03,-175.87935925E-03,+5.20100502666E+00,-75.37700232E-03
-47.52000E-06,-238.69337142E-03,-376.88438590E-03,+5.00000000000E+00,-75.37700236E-03
-47.50000E-06,-439.69839807E-03,+25.12566741E-03,+4.99999999996E+00,-75.37700236E-03
-47.48000E-06,-238.69337142E-03,-376.88438590E-03,+5.20100502670E+00,-75.37700236E-03
-47.46000E-06,-37.68834476E-03,-175.87935925E-03,+4.79899497330E+00,+125.62802430E-03
-47.44000E-06,-238.69337146E-03,-175.87935929E-03,+5.00000000000E+00,-75.37700236E-03
-47.42000E-06,-439.69839807E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700232E-03
-47.40000E-06,-439.69839811E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-47.38000E-06,-439.69839807E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-47.36000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+125.62802430E-03
-47.34000E-06,-238.69337142E-03,-175.87935929E-03,+5.00000000000E+00,-75.37700236E-03
-47.32000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700236E-03
-47.30000E-06,-238.69337142E-03,-175.87935920E-03,+5.00000000000E+00,-75.37700236E-03
-47.28000E-06,-238.69337146E-03,-175.87935925E-03,+4.79899497335E+00,-276.38202897E-03
-47.26000E-06,-238.69337142E-03,-376.88438590E-03,+5.00000000000E+00,-276.38202901E-03
-47.24000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700240E-03
-47.22000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+125.62802430E-03
-47.20000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497335E+00,-75.37700240E-03
-47.18000E-06,-238.69337142E-03,-376.88438594E-03,+4.99999999995E+00,-276.38202897E-03
-47.16000E-06,-439.69839807E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-47.14000E-06,-238.69337142E-03,-376.88438585E-03,+5.00000000000E+00,-75.37700236E-03
-47.12000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-47.10000E-06,-439.69839807E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700231E-03
-47.08000E-06,-439.69839811E-03,-175.87935925E-03,+4.99999999995E+00,-75.37700241E-03
-47.06000E-06,-238.69337146E-03,-175.87935925E-03,+5.00000000000E+00,-276.38202901E-03
-47.04000E-06,-238.69337142E-03,-175.87935929E-03,+4.79899497330E+00,-75.37700236E-03
-47.02000E-06,-439.69839807E-03,-175.87935925E-03,+5.20100502665E+00,-276.38202901E-03
-47.00000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999995E+00,-75.37700236E-03
-46.98000E-06,-238.69337146E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700231E-03
-46.96000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999995E+00,-75.37700236E-03
-46.94000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999995E+00,-75.37700236E-03
-46.92000E-06,-238.69337142E-03,-175.87935929E-03,+4.99999999995E+00,-276.38202901E-03
-46.90000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497335E+00,-75.37700236E-03
-46.88000E-06,-238.69337142E-03,-376.88438589E-03,+4.99999999995E+00,-75.37700236E-03
-46.86000E-06,-238.69337147E-03,-175.87935925E-03,+5.00000000000E+00,-276.38202896E-03
-46.84000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999995E+00,-276.38202901E-03
-46.82000E-06,-238.69337147E-03,-376.88438594E-03,+4.99999999995E+00,-75.37700231E-03
-46.80000E-06,-439.69839811E-03,-175.87935930E-03,+5.00000000000E+00,+125.62802424E-03
-46.78000E-06,-439.69839806E-03,-175.87935930E-03,+5.00000000000E+00,-75.37700236E-03
-46.76000E-06,-439.69839806E-03,-175.87935925E-03,+4.99999999995E+00,-75.37700241E-03
-46.74000E-06,-238.69337147E-03,-175.87935925E-03,+4.79899497335E+00,-75.37700236E-03
-46.72000E-06,-439.69839801E-03,-175.87935925E-03,+4.79899497335E+00,-75.37700236E-03
-46.70000E-06,-439.69839811E-03,+25.12566740E-03,+4.79899497330E+00,-75.37700236E-03
-46.68000E-06,-439.69839806E-03,-175.87935919E-03,+4.79899497330E+00,-75.37700236E-03
-46.66000E-06,-238.69337142E-03,-175.87935930E-03,+5.00000000000E+00,-75.37700236E-03
-46.64000E-06,-439.69839811E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700236E-03
-46.62000E-06,-238.69337136E-03,-175.87935925E-03,+4.79899497336E+00,-276.38202895E-03
-46.60000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,+125.62802429E-03
-46.58000E-06,-439.69839806E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-46.56000E-06,-439.69839811E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-46.54000E-06,-238.69337142E-03,+25.12566740E-03,+5.00000000000E+00,-276.38202900E-03
-46.52000E-06,-439.69839811E-03,-175.87935925E-03,+4.79899497336E+00,-75.37700230E-03
-46.50000E-06,-238.69337147E-03,+25.12566745E-03,+4.99999999994E+00,-276.38202900E-03
-46.48000E-06,-238.69337147E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700236E-03
-46.46000E-06,-238.69337142E-03,-376.88438583E-03,+4.99999999994E+00,-75.37700236E-03
-46.44000E-06,-439.69839806E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700236E-03
-46.42000E-06,-439.69839806E-03,-175.87935925E-03,+4.79899497336E+00,-75.37700236E-03
-46.40000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700242E-03
-46.38000E-06,-238.69337147E-03,-376.88438594E-03,+5.00000000000E+00,-75.37700236E-03
-46.36000E-06,-238.69337147E-03,+25.12566739E-03,+4.79899497330E+00,-75.37700236E-03
-46.34000E-06,-439.69839811E-03,-175.87935930E-03,+4.99999999994E+00,-75.37700230E-03
-46.32000E-06,-238.69337147E-03,-175.87935925E-03,+4.79899497336E+00,-75.37700236E-03
-46.30000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700236E-03
-46.28000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700236E-03
-46.26000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999994E+00,-75.37700230E-03
-46.24000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497336E+00,+125.62802428E-03
-46.22000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700236E-03
-46.20000E-06,-37.68834478E-03,+25.12566739E-03,+4.99999999994E+00,-276.38202900E-03
-46.18000E-06,-238.69337142E-03,-376.88438588E-03,+5.00000000000E+00,-75.37700236E-03
-46.16000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999994E+00,-75.37700236E-03
-46.14000E-06,-439.69839811E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700236E-03
-46.12000E-06,-439.69839805E-03,-175.87935931E-03,+4.99999999994E+00,+125.62802434E-03
-46.10000E-06,-238.69337148E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-46.08000E-06,-439.69839811E-03,-175.87935925E-03,+5.00000000000E+00,+125.62802428E-03
-46.06000E-06,-238.69337142E-03,+25.12566733E-03,+4.79899497336E+00,-276.38202893E-03
-46.04000E-06,-238.69337148E-03,+25.12566739E-03,+4.99999999994E+00,+125.62802428E-03
-46.02000E-06,-439.69839811E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-46.00000E-06,-238.69337142E-03,-376.88438588E-03,+4.99999999994E+00,-75.37700236E-03
-45.98000E-06,-238.69337142E-03,-376.88438588E-03,+5.00000000000E+00,-276.38202899E-03
-45.96000E-06,-37.68834472E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700236E-03
-45.94000E-06,-439.69839805E-03,+25.12566739E-03,+4.79899497330E+00,-75.37700229E-03
-45.92000E-06,-238.69337142E-03,-175.87935918E-03,+4.99999999993E+00,-276.38202899E-03
-45.90000E-06,-238.69337135E-03,+25.12566745E-03,+4.99999999993E+00,-75.37700236E-03
-45.88000E-06,-238.69337148E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-45.86000E-06,-439.69839811E-03,+25.12566745E-03,+4.79899497330E+00,-75.37700236E-03
-45.84000E-06,-238.69337142E-03,-376.88438594E-03,+4.99999999993E+00,-75.37700236E-03
-45.82000E-06,-238.69337142E-03,-175.87935931E-03,+4.79899497344E+00,-75.37700236E-03
-45.80000E-06,-238.69337148E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-45.78000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999993E+00,-75.37700236E-03
-45.76000E-06,-439.69839811E-03,-175.87935925E-03,+4.99999999993E+00,-75.37700236E-03
-45.74000E-06,-238.69337148E-03,+25.12566738E-03,+4.79899497337E+00,-75.37700236E-03
-45.72000E-06,-238.69337148E-03,+25.12566738E-03,+4.99999999993E+00,+125.62802427E-03
-45.70000E-06,-238.69337142E-03,-376.88438587E-03,+5.00000000000E+00,-75.37700236E-03
-45.68000E-06,-439.69839804E-03,-175.87935925E-03,+4.79899497337E+00,+125.62802427E-03
-45.66000E-06,-238.69337142E-03,-175.87935931E-03,+4.79899497337E+00,-75.37700236E-03
-45.64000E-06,-37.68834479E-03,-376.88438587E-03,+4.79899497330E+00,-75.37700236E-03
-45.62000E-06,-439.69839804E-03,-376.88438587E-03,+4.79899497337E+00,-75.37700236E-03
-45.60000E-06,-238.69337142E-03,-175.87935925E-03,+4.79899497337E+00,-75.37700229E-03
-45.58000E-06,-238.69337142E-03,+25.12566738E-03,+4.99999999993E+00,-75.37700236E-03
-45.56000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999993E+00,-75.37700229E-03
-45.54000E-06,-238.69337142E-03,-376.88438587E-03,+4.79899497337E+00,-276.38202898E-03
-45.52000E-06,-238.69337142E-03,-376.88438594E-03,+4.79899497330E+00,-75.37700236E-03
-45.50000E-06,-439.69839804E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-45.48000E-06,-238.69337149E-03,-175.87935917E-03,+4.79899497330E+00,+125.62802434E-03
-45.46000E-06,-439.69839804E-03,-376.88438587E-03,+4.99999999993E+00,-75.37700229E-03
-45.44000E-06,-238.69337149E-03,+25.12566738E-03,+4.99999999993E+00,-75.37700236E-03
-45.42000E-06,-238.69337142E-03,-175.87935925E-03,+4.99999999993E+00,+125.62802434E-03
-45.40000E-06,-238.69337142E-03,+25.12566738E-03,+4.99999999993E+00,+125.62802427E-03
-45.38000E-06,-439.69839811E-03,-376.88438594E-03,+5.00000000000E+00,-75.37700228E-03
-45.36000E-06,-238.69337149E-03,-175.87935925E-03,+4.99999999993E+00,-75.37700236E-03
-45.34000E-06,-439.69839811E-03,+25.12566730E-03,+5.00000000000E+00,-75.37700228E-03
-45.32000E-06,-238.69337149E-03,-175.87935925E-03,+5.00000000000E+00,+125.62802434E-03
-45.30000E-06,-238.69337149E-03,-175.87935925E-03,+4.79899497338E+00,-75.37700236E-03
-45.28000E-06,-238.69337142E-03,-376.88438587E-03,+4.79899497338E+00,-75.37700236E-03
-45.26000E-06,-439.69839804E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-45.24000E-06,-238.69337134E-03,-175.87935925E-03,+4.79899497330E+00,-75.37700236E-03
-45.22000E-06,-238.69337142E-03,-175.87935925E-03,+5.00000000000E+00,-75.37700236E-03
-45.20000E-06,-238.69337149E-03,-175.87935925E-03,+4.99999999992E+00,-75.37700236E-03
-45.18000E-06,-238.69337149E-03,-175.87935901E-03,+4.79899497330E+00,-276.38202906E-03
-45.16000E-06,-439.69839811E-03,+6.05527646840E+00,+5.20100502670E+00,-477.38705568E-03
-45.14000E-06,-238.69337134E-03,+4.84924630821E+00,+6.00502513341E+00,+929.64813113E-03
-45.12000E-06,-238.69337142E-03,+5.45226138822E+00,+4.79899497330E+00,-879.39710915E-03
-45.10000E-06,-439.69839811E-03,+4.44723625505E+00,+5.20100502678E+00,+125.62802434E-03
-45.08000E-06,-439.69839811E-03,+5.25125636160E+00,+5.40201005348E+00,+125.62802434E-03
-45.06000E-06,-238.69337142E-03,+5.05025133491E+00,+5.00000000000E+00,+125.62802418E-03
-45.04000E-06,-439.69839803E-03,+4.84924630813E+00,+5.20100502678E+00,-75.37700228E-03
-45.02000E-06,-238.69337142E-03,+5.25125636176E+00,+5.20100502678E+00,-75.37700236E-03
-45.00000E-06,-238.69337142E-03,+4.84924630813E+00,+5.40201005332E+00,-75.37700236E-03
-44.98000E-06,-238.69337150E-03,+5.05025133491E+00,+4.79899497338E+00,-477.38705567E-03
-44.96000E-06,-238.69337142E-03,+5.05025133483E+00,+5.40201005340E+00,+125.62802434E-03
-44.94000E-06,-238.69337150E-03,+5.05025133482E+00,+5.20100502678E+00,-276.38202898E-03
-44.92000E-06,-439.69839811E-03,+5.05025133491E+00,+5.20100502662E+00,-75.37700244E-03
-44.90000E-06,-439.69839803E-03,+5.05025133482E+00,+5.20100502678E+00,-75.37700244E-03
-44.88000E-06,-439.69839803E-03,+5.05025133491E+00,+5.20100502670E+00,+125.62802434E-03
-44.86000E-06,-439.69839811E-03,+4.84924630821E+00,+5.20100502670E+00,-75.37700236E-03
-44.84000E-06,-238.69337142E-03,+5.05025133491E+00,+5.20100502670E+00,-276.38202906E-03
-44.82000E-06,-238.69337142E-03,+5.05025133482E+00,+5.20100502670E+00,-75.37700236E-03
-44.80000E-06,-238.69337142E-03,+4.84924630829E+00,+5.20100502661E+00,-75.37700236E-03
-44.78000E-06,-238.69337142E-03,+5.05025133491E+00,+5.20100502670E+00,-75.37700236E-03
-44.76000E-06,-238.69337150E-03,+5.05025133491E+00,+5.20100502670E+00,-75.37700236E-03
-44.74000E-06,-238.69337142E-03,+4.84924630812E+00,+5.00000000000E+00,-276.38202897E-03
-44.72000E-06,-238.69337150E-03,+5.05025133491E+00,+5.20100502661E+00,-276.38202897E-03
-44.70000E-06,-238.69337142E-03,+5.05025133482E+00,+5.00000000008E+00,-75.37700227E-03
-44.68000E-06,-439.69839811E-03,+4.84924630821E+00,+5.00000000009E+00,+125.62802434E-03
-44.66000E-06,-238.69337142E-03,+5.05025133491E+00,+5.00000000000E+00,-276.38202889E-03
-44.64000E-06,-238.69337142E-03,+4.84924630829E+00,+5.20100502661E+00,-75.37700236E-03
-44.62000E-06,-238.69337150E-03,+5.05025133482E+00,+5.20100502670E+00,+125.62802434E-03
-44.60000E-06,-439.69839803E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-44.58000E-06,-238.69337142E-03,+5.05025133482E+00,+5.00000000000E+00,-75.37700227E-03
-44.56000E-06,-238.69337142E-03,+4.84924630829E+00,+5.20100502661E+00,-75.37700236E-03
-44.54000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497348E+00,+125.62802434E-03
-44.52000E-06,-37.68834480E-03,+5.05025133482E+00,+5.00000000000E+00,-75.37700236E-03
-44.50000E-06,-439.69839802E-03,+4.84924630821E+00,+5.20100502670E+00,-75.37700236E-03
-44.48000E-06,-238.69337142E-03,+4.64824128160E+00,+5.20100502661E+00,-75.37700236E-03
-44.46000E-06,-238.69337142E-03,+5.05025133482E+00,+5.00000000009E+00,-75.37700227E-03
-44.44000E-06,-238.69337142E-03,+5.05025133482E+00,+5.00000000000E+00,-75.37700236E-03
-44.42000E-06,-439.69839811E-03,+4.84924630830E+00,+5.20100502652E+00,-75.37700236E-03
